genelist,Ensembl.ID
ARHGAP6,ENSG00000047648
ARHGAP8,ENSG00000241484
ARHGAP9,ENSG00000123329
ARHGDIA,ENSG00000141522
ARHGDIG,ENSG00000242173
ARHGEF1,ENSG00000076928
ARHGEF10,ENSG00000104728
ARHGEF10L,ENSG00000074964
ARHGEF11,ENSG00000132694
ARHGEF12,ENSG00000196914
ARHGEF15,ENSG00000198844
ARHGEF17,ENSG00000110237
ARHGEF18,ENSG00000104880
ARHGEF19,ENSG00000142632
ARHGEF19-AS1,ENSG00000234166
ARHGEF2,ENSG00000116584
ARHGEF2-AS1,ENSG00000224276
ARHGEF25,ENSG00000240771
ARHGEF26,ENSG00000114790
ARHGEF26-AS1,ENSG00000243069
ARHGEF28,ENSG00000214944
ARHGEF3,ENSG00000163947
ARHGEF3-AS1,ENSG00000240198
ARHGEF35,ENSG00000213214
ARHGEF38,ENSG00000236699
ARHGEF38-IT1,ENSG00000249885
ARHGEF39,ENSG00000137135
ARHGEF4,ENSG00000136002
ARHGEF6,ENSG00000129675
ARHGEF7,ENSG00000102606
ARHGEF7-AS1,ENSG00000227352
ARHGEF7-AS2,ENSG00000235875
ARHGEF7-IT1,ENSG00000233644
ARHGEF9,ENSG00000131089
ARHGEF9-IT1,ENSG00000231729
ARID1A,ENSG00000117713
ARID1B,ENSG00000049618
ARID3B,ENSG00000179361
ARID3C,ENSG00000205143
ARID5B,ENSG00000150347
ARIH1,ENSG00000166233
ARIH2,ENSG00000177479
ARIH2OS,ENSG00000221883
ARIH2P1,ENSG00000266296
ARL1,ENSG00000120805
ARL10,ENSG00000175414
ARL13A,ENSG00000174225
ARL13B,ENSG00000169379
ARL14,ENSG00000179674
ARL14EP,ENSG00000152219
ARL15,ENSG00000185305
ARL17A,ENSG00000185829
ARL17B,ENSG00000228696
ARL2,ENSG00000213465
ARL2-SNX15,ENSG00000273003
ARL2BPP1,ENSG00000265934
ARL2BPP10,ENSG00000225225
ARL2BPP2,ENSG00000258071
ARL2BPP3,ENSG00000215486
ARL2BPP4,ENSG00000249312
ARL2BPP5,ENSG00000254351
ARL2BPP6,ENSG00000248355
ARL2BPP7,ENSG00000230418
ARL2BPP8,ENSG00000263125
ARL3,ENSG00000138175
ARL4A,ENSG00000122644
ARL4AP1,ENSG00000122872
ARL4AP2,ENSG00000248780
ARL4AP4,ENSG00000231395
ARL4AP5,ENSG00000218996
ARL4D,ENSG00000175906
ARL5A,ENSG00000162980
ARL5AP1,ENSG00000227864
ARL5AP2,ENSG00000236818
ARL5AP3,ENSG00000228431
ARL5AP4,ENSG00000224806
ARL5C,ENSG00000141748
ARL6,ENSG00000113966
ARL6IP1,ENSG00000170540
ARL6IP1P1,ENSG00000255664
ARL6IP1P2,ENSG00000225355
ARL6IP1P3,ENSG00000255014
ARL6IP5,ENSG00000144746
ARL6IP6,ENSG00000177917
ARL8A,ENSG00000143862
ARL8B,ENSG00000134108
ARL9,ENSG00000196503
ARMC10,ENSG00000170632
ARMC2,ENSG00000118690
ARMC4,ENSG00000169126
ARMC4P1,ENSG00000238021
ARMC5,ENSG00000140691
ARMC7,ENSG00000125449
ARMC8P1,ENSG00000225254
ARMCX1,ENSG00000126947
ARMCX2,ENSG00000184867
ARMCX3-AS1,ENSG00000228275
ARMCX5,ENSG00000125962
ARMCX5-GPRASP2,ENSG00000271147
ARMCX7P,ENSG00000204072
ARMH2,ENSG00000260286
ARMS2,ENSG00000254636
ARMT1,ENSG00000146476
ARNILA,ENSG00000235072
ARNT2,ENSG00000172379
ARNTL,ENSG00000133794
ARNTL2,ENSG00000029153
ARNTL2-AS1,ENSG00000245311
ARPC1A,ENSG00000241685
ARPC1B,ENSG00000130429
ARPC2,ENSG00000163466
ARPC3,ENSG00000111229
ARPC3P2,ENSG00000238137
ARPC4-TTLL3,ENSG00000250151
ARPC5,ENSG00000162704
ARPC5L,ENSG00000136950
ARPIN-AP3S2,ENSG00000250021
ARPP21,ENSG00000172995
ARPP21-AS1,ENSG00000230830
ARR3,ENSG00000120500
ARRB1,ENSG00000137486
ARRDC1,ENSG00000197070
ARRDC3,ENSG00000113369
ARRDC3-AS1,ENSG00000281357
ARRDC4,ENSG00000140450
ARRDC5,ENSG00000205784
ARSB,ENSG00000113273
ARSD-AS1,ENSG00000229851
ARSF,ENSG00000062096
ARSFP1,ENSG00000232226
ARSG,ENSG00000141337
ARSH,ENSG00000205667
ARSK,ENSG00000164291
ARSLP1,ENSG00000224060
ART1,ENSG00000129744
ART2BP,ENSG00000237408
ART4,ENSG00000111339
ART5,ENSG00000167311
ARTN,ENSG00000117407
ARV1,ENSG00000173409
ARX,ENSG00000004848
AS3MT,ENSG00000214435
ASAH1,ENSG00000104763
ASAH2,ENSG00000188611
ASAH2B,ENSG00000204147
ASAP1,ENSG00000153317
ASAP1-IT2,ENSG00000280543
ASAP2,ENSG00000151693
ASB1,ENSG00000065802
ASB10,ENSG00000146926
ASB12,ENSG00000198881
ASB13,ENSG00000196372
ASB15-AS1,ENSG00000230442
ASB16-AS1,ENSG00000267080
ASB18,ENSG00000182177
ASB4,ENSG00000005981
ASB8,ENSG00000177981
ASB9P1,ENSG00000258527
ASCC2,ENSG00000100325
ASCL3,ENSG00000176009
ASDURF,ENSG00000286053
ASF1B,ENSG00000105011
ASGR1,ENSG00000141505
ASGR2,ENSG00000161944
ASH1L,ENSG00000116539
ASH2L,ENSG00000129691
ASH2LP1,ENSG00000224144
ASH2LP2,ENSG00000237428
ASH2LP3,ENSG00000225724
ASIC1,ENSG00000110881
ASIC2,ENSG00000108684
ASIC3,ENSG00000213199
ASIC4-AS1,ENSG00000227432
ASIC5,ENSG00000256394
ASMT,ENSG00000196433
ASMTL-AS1,ENSG00000236017
ASNS,ENSG00000070669
ASNSD1,ENSG00000138381
ASNSP1,ENSG00000248498
ASPA,ENSG00000108381
ASPDH,ENSG00000204653
ASPG,ENSG00000166183
ASPHD1,ENSG00000174939
ASPHD2,ENSG00000128203
ASPM,ENSG00000066279
ASPN,ENSG00000106819
ASPRV1,ENSG00000244617
ASRGL1,ENSG00000162174
ASS1,ENSG00000130707
ASS1P10,ENSG00000215325
ASS1P11,ENSG00000225308
ASS1P12,ENSG00000237437
ASS1P5,ENSG00000227881
ASS1P7,ENSG00000236893
ASS1P8,ENSG00000251418
ASS1P9,ENSG00000217791
ASTE1,ENSG00000034533
ASTL,ENSG00000188886
ASTN1,ENSG00000152092
ASTN2-AS1,ENSG00000229105
ASXL1,ENSG00000171456
ATAD1,ENSG00000138138
ATAD2,ENSG00000156802
ATAD2B,ENSG00000119778
ATAD3A,ENSG00000197785
ATAD3B,ENSG00000160072
ATAD5,ENSG00000176208
ATAT1,ENSG00000137343
ATE1,ENSG00000107669
ATF1,ENSG00000123268
ATF2,ENSG00000115966
ATF3,ENSG00000162772
ATF4,ENSG00000128272
ATF4P1,ENSG00000213338
ATF5,ENSG00000169136
ATF7,ENSG00000170653
ATF7-NPFF,ENSG00000267281
ATF7IP2,ENSG00000166669
ATG10,ENSG00000152348
ATG10-IT1,ENSG00000236447
ATG101,ENSG00000123395
ATG12,ENSG00000145782
ATG12P2,ENSG00000224121
ATG13,ENSG00000175224
ATG14,ENSG00000126775
ATG16L1,ENSG00000085978
ATG2B,ENSG00000066739
ATG3,ENSG00000144848
ATG4AP1,ENSG00000232735
ATG4B,ENSG00000168397
ATG4C,ENSG00000125703
ATG9B,ENSG00000181652
ATIC,ENSG00000138363
ATM,ENSG00000149311
ATN1,ENSG00000111676
ATOH1,ENSG00000172238
ATOH7,ENSG00000179774
ATOH8,ENSG00000168874
ATOX1,ENSG00000177556
ATP10A,ENSG00000206190
ATP11A,ENSG00000068650
ATP11A-AS1,ENSG00000232684
ATP11B,ENSG00000058063
ATP12A,ENSG00000075673
ATP13A1,ENSG00000105726
ATP13A2,ENSG00000159363
ATP13A4,ENSG00000127249
ATP13A4-AS1,ENSG00000225473
ATP13A5,ENSG00000187527
ATP13A5-AS1,ENSG00000236508
ATP1A1,ENSG00000163399
ATP1A1-AS1,ENSG00000203865
ATP1A2,ENSG00000018625
ATP1A3,ENSG00000105409
ATP1A4,ENSG00000132681
ATP1B2,ENSG00000129244
ATP1B3,ENSG00000069849
ATP1B3-AS1,ENSG00000244124
ATP1B3P1,ENSG00000271707
ATP23,ENSG00000166896
ATP2A1,ENSG00000196296
ATP2B1,ENSG00000070961
ATP2B2-IT1,ENSG00000236999
ATP2C2,ENSG00000064270
ATP2C2-AS1,ENSG00000261286
ATP4A,ENSG00000105675
ATP4B,ENSG00000186009
ATP5F1A,ENSG00000152234
ATP5F1AP10,ENSG00000277297
ATP5F1AP3,ENSG00000263232
ATP5F1AP4,ENSG00000258877
ATP5F1AP8,ENSG00000234720
ATP5F1B,ENSG00000110955
ATP5F1BP1,ENSG00000231635
ATP5IF1,ENSG00000130770
ATP5MC1,ENSG00000159199
ATP5MC1P1,ENSG00000230157
ATP5MC1P3,ENSG00000242244
ATP5MC1P4,ENSG00000227440
ATP5MC1P6,ENSG00000214318
ATP5MC1P8,ENSG00000224948
ATP5MC2,ENSG00000135390
ATP5MC2P1,ENSG00000225712
ATP5MC2P3,ENSG00000230482
ATP5MC2P4,ENSG00000228847
ATP5MDP1,ENSG00000231549
ATP5ME,ENSG00000169020
ATP5MF-PTCD1,ENSG00000248919
ATP5MFP1,ENSG00000224421
ATP5MFP4,ENSG00000256826
ATP5MFP5,ENSG00000256103
ATP5MFP6,ENSG00000261102
ATP5MG,ENSG00000167283
ATP5MGP2,ENSG00000232362
ATP5MGP3,ENSG00000249256
ATP5MGP4,ENSG00000225176
ATP5MPL,ENSG00000156411
ATP5PBP1,ENSG00000224451
ATP5PBP2,ENSG00000214342
ATP5PBP3,ENSG00000214003
ATP5PBP5,ENSG00000254944
ATP5PBP6,ENSG00000219806
ATP5PDP1,ENSG00000261679
ATP5PDP2,ENSG00000229184
ATP5PDP3,ENSG00000213954
ATP5PFP1,ENSG00000237701
ATP5PO,ENSG00000241837
ATP6AP1L,ENSG00000205464
ATP6AP2,ENSG00000182220
ATP6V0A2,ENSG00000185344
ATP6V0A4,ENSG00000105929
ATP6V0B,ENSG00000117410
ATP6V0CP1,ENSG00000230201
ATP6V0CP2,ENSG00000244142
ATP6V0CP4,ENSG00000284138
ATP6V0D1,ENSG00000159720
ATP6V0D2,ENSG00000147614
ATP6V0E1,ENSG00000113732
ATP6V0E1P1,ENSG00000225364
ATP6V0E1P2,ENSG00000223513
ATP6V0E1P4,ENSG00000227883
ATP6V0E2,ENSG00000171130
ATP6V0E2-AS1,ENSG00000204934
ATP6V1A,ENSG00000114573
ATP6V1B1,ENSG00000116039
ATP6V1B2,ENSG00000147416
ATP6V1C1,ENSG00000155097
ATP6V1C2,ENSG00000143882
ATP6V1D,ENSG00000100554
ATP6V1E1,ENSG00000131100
ATP6V1E1P1,ENSG00000225099
ATP6V1E2,ENSG00000250565
ATP6V1F,ENSG00000128524
ATP6V1FNB,ENSG00000272899
ATP6V1G1,ENSG00000136888
ATP6V1G1P2,ENSG00000253502
ATP6V1G1P3,ENSG00000224662
ATP6V1G1P6,ENSG00000249372
ATP6V1G2,ENSG00000213760
ATP6V1G2-DDX39B,ENSG00000254870
ATP7A,ENSG00000165240
ATP8A2,ENSG00000132932
ATP8A2P3,ENSG00000233963
ATP8B3,ENSG00000130270
ATP8B4,ENSG00000104043
ATP8B5P,ENSG00000179766
ATP9A,ENSG00000054793
ATPAF2,ENSG00000171953
ATPSCKMT,ENSG00000150756
ATR,ENSG00000175054
ATRAID,ENSG00000138085
ATRIP,ENSG00000164053
ATRX,ENSG00000085224
ATXN1,ENSG00000124788
ATXN1-AS1,ENSG00000229931
ATXN10,ENSG00000130638
ATXN2,ENSG00000204842
ATXN2-AS,ENSG00000258099
ATXN7,ENSG00000163635
ATXN7L2,ENSG00000162650
ATXN7L3,ENSG00000087152
AUH,ENSG00000148090
AUNIP,ENSG00000127423
AUP1,ENSG00000115307
AURKA,ENSG00000087586
AURKAIP1,ENSG00000175756
AURKAP1,ENSG00000213033
AURKAP2,ENSG00000230165
AURKC,ENSG00000105146
AVEN,ENSG00000169857
AVIL,ENSG00000135407
AVL9,ENSG00000105778
AVP,ENSG00000101200
AVPR1B,ENSG00000198049
AWAT2,ENSG00000147160
AXIN2,ENSG00000168646
AXL,ENSG00000167601
AZGP1,ENSG00000160862
AZGP1P1,ENSG00000214313
AZI2,ENSG00000163512
AZIN1,ENSG00000155096
AZIN2,ENSG00000142920
AZU1,ENSG00000172232
AZU1P1,ENSG00000270444
B2M,ENSG00000166710
B3GALNT2P1,ENSG00000218725
B3GALT1-AS1,ENSG00000235335
B3GALT2,ENSG00000162630
B3GALT5,ENSG00000183778
B3GALT6,ENSG00000176022
B3GAT1,ENSG00000109956
B3GAT3P1,ENSG00000244009
B3GLCT,ENSG00000187676
B3GNT3,ENSG00000179913
B3GNT4,ENSG00000176383
B3GNT9,ENSG00000237172
B3GNTL1,ENSG00000175711
B4GALNT2,ENSG00000167080
B4GALNT2P1,ENSG00000248883
B4GALNT3,ENSG00000139044
B4GALT1-AS1,ENSG00000233554
B4GALT2,ENSG00000117411
B4GALT3,ENSG00000158850
B4GALT6,ENSG00000118276
B9D1,ENSG00000108641
BAALC,ENSG00000164929
BAALC-AS1,ENSG00000247081
BAAT,ENSG00000136881
BABAM1,ENSG00000105393
BACE1,ENSG00000186318
BACH1,ENSG00000156273
BACH1-IT3,ENSG00000234293
BAD,ENSG00000002330
BAG1,ENSG00000107262
BAG2,ENSG00000112208
BAG3,ENSG00000151929
BAG5,ENSG00000166170
BAG6,ENSG00000204463
BAHD1,ENSG00000140320
BAIAP2,ENSG00000175866
BAIAP2L1,ENSG00000006453
BAIAP2L2,ENSG00000128298
BAK1,ENSG00000030110
BAK1P1,ENSG00000175730
BAMBI,ENSG00000095739
BANF1,ENSG00000175334
BANF1P5,ENSG00000225935
BANP,ENSG00000172530
BAP1,ENSG00000163930
BARD1,ENSG00000138376
BARHL2,ENSG00000143032
BARX1,ENSG00000131668
BARX1-DT,ENSG00000235601
BASP1,ENSG00000176788
BASP1-AS1,ENSG00000215196
BASP1P1,ENSG00000230535
BATF,ENSG00000156127
BATF2,ENSG00000168062
BATF3,ENSG00000123685
BAZ1A,ENSG00000198604
BAZ2B,ENSG00000123636
BBC3,ENSG00000105327
BBOX1-AS1,ENSG00000254560
BBS1,ENSG00000174483
BBS2,ENSG00000125124
BBS4,ENSG00000140463
BBS5,ENSG00000163093
BBS7,ENSG00000138686
BBX,ENSG00000114439
BCAP29,ENSG00000075790
BCAP31,ENSG00000185825
BCAP31P1,ENSG00000261217
BCAP31P2,ENSG00000260047
BCAR1,ENSG00000050820
BCAR1P2,ENSG00000258771
BCAR3,ENSG00000137936
BCAR3-AS1,ENSG00000224093
BCAS1,ENSG00000064787
BCAS2,ENSG00000116752
BCAS2P1,ENSG00000255051
BCAS2P3,ENSG00000226670
BCAS3,ENSG00000141376
BCAT2,ENSG00000105552
BCHE,ENSG00000114200
BCKDHA,ENSG00000248098
BCKDHB,ENSG00000083123
BCL10,ENSG00000142867
BCL11A,ENSG00000119866
BCL2,ENSG00000171791
BCL2L11,ENSG00000153094
BCL2L12,ENSG00000126453
BCL2L12P1,ENSG00000248530
BCL2L15,ENSG00000188761
BCL2L2-PABPN1,ENSG00000258643
BCL6,ENSG00000113916
BCL7A,ENSG00000110987
BCL7B,ENSG00000106635
BCL7C,ENSG00000099385
BCL9L,ENSG00000186174
BCL9P1,ENSG00000249238
BCLAF1,ENSG00000029363
BCLAF1P1,ENSG00000248966
BCLAF1P2,ENSG00000279800
BCO1,ENSG00000135697
BCO2,ENSG00000197580
BCOR,ENSG00000183337
BCORL1,ENSG00000085185
BCORP1,ENSG00000215580
BCR,ENSG00000186716
BCRP1,ENSG00000225098
BCRP2,ENSG00000169668
BCRP3,ENSG00000215481
BCRP4,ENSG00000215456
BCRP7,ENSG00000215544
BCRP8,ENSG00000236794
BCRP9,ENSG00000271287
BCS1L,ENSG00000074582
BCYRN1,ENSG00000236824
BDH1,ENSG00000161267
BDH2,ENSG00000164039
BDKRB1,ENSG00000100739
BDKRB2,ENSG00000168398
BDNF,ENSG00000176697
BDNF-AS,ENSG00000245573
BDP1,ENSG00000145734
BEAN1-AS1,ENSG00000261656
BECN1,ENSG00000126581
BECN2,ENSG00000196289
BEGAIN,ENSG00000183092
BEND3,ENSG00000178409
BEND3P1,ENSG00000231345
BEND3P2,ENSG00000224809
BEND5,ENSG00000162373
BEND7,ENSG00000165626
BEST2,ENSG00000039987
BEST3,ENSG00000127325
BEST4,ENSG00000142959
BET1,ENSG00000105829
BET1-AS1,ENSG00000236861
BET1P1,ENSG00000241134
BEX1,ENSG00000133169
BEX2,ENSG00000133134
BEX3,ENSG00000166681
BEX4,ENSG00000102409
BEX5,ENSG00000184515
BFSP1,ENSG00000125864
BFSP2,ENSG00000170819
BGLAP,ENSG00000242252
BGN,ENSG00000182492
BHLHA15,ENSG00000180535
BHLHA9,ENSG00000205899
BHLHB9,ENSG00000198908
BHLHE40,ENSG00000134107
BHLHE40-AS1,ENSG00000235831
BHMT,ENSG00000145692
BHMT2,ENSG00000132840
BICC1,ENSG00000122870
BICD1,ENSG00000151746
BICD1P1,ENSG00000224346
BICDL1,ENSG00000135127
BICDL2,ENSG00000162069
BICRA,ENSG00000063169
BICRA-AS1,ENSG00000269806
BIN1,ENSG00000136717
BIN2P2,ENSG00000248684
BIN3,ENSG00000147439
BIRC2,ENSG00000110330
BIRC3,ENSG00000023445
BIRC6,ENSG00000115760
BIRC6-AS1,ENSG00000230046
BIRC6-AS2,ENSG00000279897
BIRC8,ENSG00000163098
BISPR,ENSG00000282851
BIVM,ENSG00000134897
BIVM-ERCC5,ENSG00000270181
BLACAT1,ENSG00000281406
BLACE,ENSG00000204960
BLCAP,ENSG00000166619
BLID,ENSG00000259571
BLK,ENSG00000136573
BLM,ENSG00000197299
BLMH,ENSG00000108578
BLNK,ENSG00000095585
BLOC1S2,ENSG00000196072
BLOC1S3,ENSG00000189114
BLOC1S5,ENSG00000188428
BLOC1S5-TXNDC5,ENSG00000259040
BLVRA,ENSG00000106605
BLZF1,ENSG00000117475
BMF,ENSG00000104081
BMI1,ENSG00000168283
BMI1P1,ENSG00000234201
BMP2,ENSG00000125845
BMP2KL,ENSG00000204113
BMP3,ENSG00000152785
BMP4,ENSG00000125378
BMP6,ENSG00000153162
BMP7,ENSG00000101144
BMP7-AS1,ENSG00000235032
BMP8A,ENSG00000183682
BMP8B,ENSG00000116985
BMP8B-AS1,ENSG00000285905
BMPER,ENSG00000164619
BMPR1A,ENSG00000107779
BMPR1AP1,ENSG00000219642
BMPR1B-DT,ENSG00000249599
BMPR2,ENSG00000204217
BMS1P1,ENSG00000204177
BMS1P11,ENSG00000225883
BMS1P12,ENSG00000224599
BMS1P13,ENSG00000231701
BMS1P19,ENSG00000231099
BMS1P21,ENSG00000283101
BMS1P22,ENSG00000232775
BMS1P3,ENSG00000240089
BMS1P8,ENSG00000260518
BMS1P9,ENSG00000198312
BMT2,ENSG00000164603
BMX,ENSG00000102010
BNC1,ENSG00000169594
BNC2,ENSG00000173068
BNIP1,ENSG00000113734
BNIP3L,ENSG00000104765
BNIP3P1,ENSG00000197358
BNIP3P11,ENSG00000271550
BNIP3P13,ENSG00000269154
BNIP3P16,ENSG00000267641
BNIP3P18,ENSG00000269055
BNIP3P19,ENSG00000271638
BNIP3P20,ENSG00000271704
BNIP3P23,ENSG00000268335
BNIP3P28,ENSG00000271095
BNIP3P29,ENSG00000269742
BNIP3P30,ENSG00000268079
BNIP3P31,ENSG00000270191
BNIP3P32,ENSG00000268830
BNIP3P34,ENSG00000269509
BNIP3P35,ENSG00000271655
BNIP3P36,ENSG00000271661
BNIP3P37,ENSG00000270479
BNIP3P38,ENSG00000268469
BNIP3P4,ENSG00000271225
BNIP3P41,ENSG00000248302
BNIP3P5,ENSG00000260571
BNIP3P6,ENSG00000257356
BNIP3P7,ENSG00000270496
BNIP3P8,ENSG00000269431
BNIP3P9,ENSG00000270325
BNIP5,ENSG00000189325
BNIPL,ENSG00000163141
BOC,ENSG00000144857
BOD1L1,ENSG00000038219
BOD1P1,ENSG00000263460
BOK,ENSG00000176720
BOK-AS1,ENSG00000234235
BOLA2,ENSG00000183336
BOLA2-SMG1P6,ENSG00000261740
BOLA2P1,ENSG00000266575
BOLA2P3,ENSG00000220771
BOLA3,ENSG00000163170
BOLA3-AS1,ENSG00000225439
BOLA3P1,ENSG00000255469
BOLA3P2,ENSG00000267332
BOP1,ENSG00000261236
BORA,ENSG00000136122
BORCS6,ENSG00000196544
BORCS7,ENSG00000166275
BORCS8-MEF2B,ENSG00000064489
BPGM,ENSG00000172331
BPHL,ENSG00000137274
BPI,ENSG00000101425
BPIFA1,ENSG00000198183
BPIFA2,ENSG00000131050
BPIFA3,ENSG00000131059
BPIFA4P,ENSG00000183566
BPIFB1,ENSG00000125999
BPIFB2,ENSG00000078898
BPIFB3,ENSG00000186190
BPIFB4,ENSG00000186191
BPIFB6,ENSG00000167104
BPIFB9P,ENSG00000125997
BPNT1,ENSG00000162813
BPTFP1,ENSG00000263647
BPY2,ENSG00000183753
BPY2B,ENSG00000183795
BPY2C,ENSG00000185894
BRAF,ENSG00000157764
BRAP,ENSG00000089234
BRAT1,ENSG00000106009
BRCA1,ENSG00000012048
BRCC3,ENSG00000185515
BRCC3P1,ENSG00000251667
BRD2,ENSG00000204256
BRD3,ENSG00000169925
BRD3OS,ENSG00000235106
BRD4,ENSG00000141867
BRD7P2,ENSG00000184100
BRD7P6,ENSG00000235289
BRD8,ENSG00000112983
BRD9,ENSG00000028310
BRD9P1,ENSG00000254736
BRDT,ENSG00000137948
BRDTP1,ENSG00000271209
BRI3BP,ENSG00000184992
BRI3BPP1,ENSG00000269136
BRI3P1,ENSG00000225169
BRICD5,ENSG00000182685
BRINP2,ENSG00000198797
BRINP3,ENSG00000162670
BRIP1,ENSG00000136492
BRK1,ENSG00000254999
BRK1P2,ENSG00000227983
BRMS1,ENSG00000174744
BRMS1L,ENSG00000100916
BROX,ENSG00000162819
BRS3,ENSG00000102239
BRSK1,ENSG00000160469
BRSK2,ENSG00000174672
BRWD1,ENSG00000185658
BRWD1-AS1,ENSG00000238141
BRWD1P1,ENSG00000215909
BRWD1P2,ENSG00000258290
BRWD1P3,ENSG00000232841
BRWD3,ENSG00000165288
BSCL2,ENSG00000168000
BSG,ENSG00000172270
BSN-AS1,ENSG00000235120
BSND,ENSG00000162399
BSNDP1,ENSG00000275048
BSNDP2,ENSG00000274973
BSNDP3,ENSG00000277508
BSNDP4,ENSG00000229627
BSPH1,ENSG00000188334
BSPRY,ENSG00000119411
BST1,ENSG00000109743
BST2,ENSG00000130303
BSX,ENSG00000188909
BTAF1,ENSG00000095564
BTBD10,ENSG00000148925
BTBD10P2,ENSG00000219433
BTBD11,ENSG00000151136
BTBD16,ENSG00000138152
BTBD17,ENSG00000204347
BTBD18,ENSG00000233436
BTBD2,ENSG00000133243
BTBD3,ENSG00000132640
BTBD6,ENSG00000184887
BTBD6P1,ENSG00000229106
BTBD7,ENSG00000011114
BTBD7P2,ENSG00000237618
BTBD9,ENSG00000183826
BTBD9-AS1,ENSG00000226533
BTC,ENSG00000174808
BTF3,ENSG00000145741
BTF3L4P1,ENSG00000232260
BTF3L4P2,ENSG00000213189
BTF3L4P3,ENSG00000213108
BTF3L4P4,ENSG00000229226
BTF3P11,ENSG00000118903
BTF3P13,ENSG00000227118
BTF3P14,ENSG00000262609
BTF3P2,ENSG00000258282
BTF3P4,ENSG00000224820
BTF3P6,ENSG00000233956
BTF3P7,ENSG00000219986
BTF3P8,ENSG00000236813
BTG1P1,ENSG00000256720
BTG2,ENSG00000159388
BTG3,ENSG00000154640
BTG3-AS1,ENSG00000280594
BTG3P1,ENSG00000235334
BTG4,ENSG00000137707
BTG4P1,ENSG00000248156
BTK,ENSG00000010671
BTN2A2,ENSG00000124508
BTN3A1,ENSG00000026950
BTN3A3,ENSG00000111801
BTNL10,ENSG00000215811
BTNL3,ENSG00000168903
BTNL8,ENSG00000113303
BTNL9,ENSG00000165810
BTRC,ENSG00000166167
BUB1,ENSG00000169679
BUB1B,ENSG00000156970
BUB1B-PAK6,ENSG00000259288
BUB1P1,ENSG00000270778
BUB3,ENSG00000154473
BUB3P1,ENSG00000227968
BUD13,ENSG00000137656
BUD23,ENSG00000071462
BUD31,ENSG00000106245
BVES-AS1,ENSG00000203808
BZW1,ENSG00000082153
BZW1P1,ENSG00000236686
BZW1P2,ENSG00000198406
BZW2,ENSG00000136261
C10orf120,ENSG00000183559
C10orf143,ENSG00000237489
C10orf55,ENSG00000222047
C10orf62,ENSG00000203942
C10orf71,ENSG00000177354
C10orf71-AS1,ENSG00000236208
C10orf82,ENSG00000165863
C10orf88,ENSG00000119965
C10orf90,ENSG00000154493
C11orf1,ENSG00000137720
C11orf16,ENSG00000176029
C11orf21,ENSG00000110665
C11orf24,ENSG00000171067
C11orf40,ENSG00000171987
C11orf42,ENSG00000180878
C11orf45,ENSG00000174370
C11orf54,ENSG00000182919
C11orf80,ENSG00000173715
C11orf86,ENSG00000173237
C11orf91,ENSG00000205177
C11orf94,ENSG00000234776
C11orf95,ENSG00000188070
C11orf98,ENSG00000278615
C11orf98P1,ENSG00000232158
C12orf40,ENSG00000180116
C12orf42,ENSG00000179088
C12orf45,ENSG00000151131
C12orf50,ENSG00000165805
C12orf54,ENSG00000177627
C12orf56,ENSG00000185306
C12orf57,ENSG00000111678
C12orf60,ENSG00000182993
C12orf65,ENSG00000130921
C12orf66,ENSG00000174206
C12orf71,ENSG00000214700
C12orf75,ENSG00000235162
C12orf76,ENSG00000174456
C12orf77,ENSG00000226397
C13orf42,ENSG00000226792
C13orf46,ENSG00000283199
C14orf119,ENSG00000179933
C14orf132,ENSG00000227051
C14orf177,ENSG00000176605
C14orf178,ENSG00000197734
C14orf180,ENSG00000184601
C15orf32,ENSG00000183643
C15orf39,ENSG00000167173
C15orf40,ENSG00000169609
C15orf48,ENSG00000166920
C15orf54,ENSG00000175746
C15orf61,ENSG00000189227
C15orf62,ENSG00000188277
C15orf65,ENSG00000261652
C16orf54,ENSG00000185905
C16orf70,ENSG00000125149
C16orf71,ENSG00000166246
C16orf72,ENSG00000182831
C16orf74,ENSG00000154102
C16orf78,ENSG00000166152
C16orf82,ENSG00000234186
C16orf86,ENSG00000159761
C16orf87,ENSG00000155330
C16orf91,ENSG00000174109
C16orf92,ENSG00000167194
C16orf95,ENSG00000260456
C16orf96,ENSG00000205832
C16orf97,ENSG00000261190
C17orf100,ENSG00000256806
C17orf107,ENSG00000205710
C17orf113,ENSG00000267221
C17orf49,ENSG00000258315
C17orf64,ENSG00000141371
C17orf67,ENSG00000214226
C17orf75,ENSG00000108666
C17orf77,ENSG00000182352
C17orf78,ENSG00000278505
C17orf98,ENSG00000275489
C18orf15,ENSG00000279020
C18orf21,ENSG00000141428
C18orf63,ENSG00000206043
C19orf12,ENSG00000131943
C19orf18,ENSG00000177025
C19orf25,ENSG00000119559
C19orf33,ENSG00000167644
C19orf38,ENSG00000214212
C19orf44,ENSG00000105072
C19orf53,ENSG00000104979
C19orf54,ENSG00000188493
C19orf67,ENSG00000188032
C19orf71,ENSG00000183397
C19orf73,ENSG00000221916
C19orf84,ENSG00000262874
C19orf85,ENSG00000283567
C1D,ENSG00000197223
C1DP1,ENSG00000231245
C1DP3,ENSG00000224760
C1DP5,ENSG00000254965
C1GALT1,ENSG00000106392
C1GALT1P1,ENSG00000257818
C1GALT1P2,ENSG00000251435
C1GALT1P3,ENSG00000253544
C1orf105,ENSG00000180999
C1orf109,ENSG00000116922
C1orf112,ENSG00000000460
